student_id,subject,exam_type,marks_obtained,max_marks,grade,academic_year,semester,institution_id
139,Computer Science,UNIT_TEST_1,69.82,100.0,B,2023-2024,Semester 1,13
139,Physical Education,MID_TERM,74.71,100.0,B+,2024-2025,Semester 1,13
139,Physical Education,MID_TERM,81.75,100.0,A,2023-2024,Semester 1,13
140,Mathematics,UNIT_TEST_1,72.21,100.0,B+,2024-2025,Semester 1,13
140,Science,FINAL,82.27,100.0,A,2024-2025,Semester 2,13
140,English,UNIT_TEST_1,83.45,100.0,A,2024-2025,Semester 1,13
140,Hindi,UNIT_TEST_1,68.83,100.0,B,2024-2025,Semester 1,13
140,Social Studies,UNIT_TEST_1,72.66,100.0,B+,2024-2025,Semester 1,13
140,Computer Science,UNIT_TEST_1,78.45,100.0,B+,2024-2025,Semester 1,13
140,Physical Education,UNIT_TEST_1,72.64,100.0,B+,2024-2025,Semester 1,13
141,Mathematics,UNIT_TEST_1,72.04,100.0,B+,2024-2025,Semester 1,13
141,Mathematics,UNIT_TEST_1,90.31,100.0,A+,2023-2024,Semester 1,13
141,Science,UNIT_TEST_2,76.3,100.0,B+,2024-2025,Semester 2,13
141,Science,UNIT_TEST_2,85.51,100.0,A,2023-2024,Semester 2,13
141,English,FINAL,72.6,100.0,B+,2024-2025,Semester 2,13
141,English,FINAL,76.0,100.0,B+,2023-2024,Semester 2,13
141,Hindi,FINAL,58.57,100.0,C+,2024-2025,Semester 2,13
141,Hindi,FINAL,80.22,100.0,A,2023-2024,Semester 2,13
141,Social Studies,MID_TERM,69.76,100.0,B,2024-2025,Semester 1,13
141,Social Studies,MID_TERM,63.4,100.0,B,2023-2024,Semester 1,13
141,Computer Science,UNIT_TEST_1,79.63,100.0,B+,2024-2025,Semester 1,13
141,Computer Science,UNIT_TEST_1,58.78,100.0,C+,2023-2024,Semester 1,13
141,Physical Education,FINAL,63.84,100.0,B,2024-2025,Semester 2,13
141,Physical Education,FINAL,80.95,100.0,A,2023-2024,Semester 2,13
142,Mathematics,UNIT_TEST_2,63.06,100.0,B,2024-2025,Semester 2,13
142,Mathematics,UNIT_TEST_2,85.47,100.0,A,2023-2024,Semester 2,13
142,Science,UNIT_TEST_1,86.79,100.0,A,2024-2025,Semester 1,13
142,Science,UNIT_TEST_1,84.22,100.0,A,2023-2024,Semester 1,13
142,English,FINAL,69.16,100.0,B,2024-2025,Semester 2,13
142,English,FINAL,83.61,100.0,A,2023-2024,Semester 2,13
142,Hindi,FINAL,76.79,100.0,B+,2024-2025,Semester 2,13
142,Hindi,FINAL,79.07,100.0,B+,2023-2024,Semester 2,13
142,Social Studies,MID_TERM,76.19,100.0,B+,2024-2025,Semester 1,13
142,Social Studies,MID_TERM,64.23,100.0,B,2023-2024,Semester 1,13
142,Computer Science,FINAL,64.42,100.0,B,2024-2025,Semester 2,13
142,Computer Science,FINAL,80.2,100.0,A,2023-2024,Semester 2,13
142,Physical Education,UNIT_TEST_2,66.18,100.0,B,2024-2025,Semester 2,13
142,Physical Education,UNIT_TEST_2,69.38,100.0,B,2023-2024,Semester 2,13
143,Mathematics,FINAL,82.58,100.0,A,2024-2025,Semester 2,13
143,Mathematics,FINAL,69.84,100.0,B,2023-2024,Semester 2,13
143,Science,UNIT_TEST_1,70.56,100.0,B+,2024-2025,Semester 1,13
143,Science,UNIT_TEST_1,73.54,100.0,B+,2023-2024,Semester 1,13
143,English,UNIT_TEST_2,83.15,100.0,A,2024-2025,Semester 2,13
143,English,UNIT_TEST_2,86.45,100.0,A,2023-2024,Semester 2,13
143,Hindi,MID_TERM,74.19,100.0,B+,2024-2025,Semester 1,13
143,Hindi,MID_TERM,82.65,100.0,A,2023-2024,Semester 1,13
143,Social Studies,MID_TERM,72.56,100.0,B+,2024-2025,Semester 1,13
143,Social Studies,MID_TERM,74.02,100.0,B+,2023-2024,Semester 1,13
143,Computer Science,UNIT_TEST_2,73.91,100.0,B+,2024-2025,Semester 2,13
143,Computer Science,UNIT_TEST_2,64.61,100.0,B,2023-2024,Semester 2,13
143,Physical Education,UNIT_TEST_1,85.91,100.0,A,2024-2025,Semester 1,13
143,Physical Education,UNIT_TEST_1,74.26,100.0,B+,2023-2024,Semester 1,13
144,Mathematics,UNIT_TEST_2,64.49,100.0,B,2024-2025,Semester 2,13
144,Science,FINAL,87.08,100.0,A,2024-2025,Semester 2,13
144,English,UNIT_TEST_2,92.9,100.0,A+,2024-2025,Semester 2,13
144,Hindi,FINAL,77.51,100.0,B+,2024-2025,Semester 2,13
144,Social Studies,UNIT_TEST_1,73.85,100.0,B+,2024-2025,Semester 1,13
144,Computer Science,FINAL,87.95,100.0,A,2024-2025,Semester 2,13
144,Physical Education,MID_TERM,89.0,100.0,A,2024-2025,Semester 1,13
145,Mathematics,UNIT_TEST_1,68.06,100.0,B,2024-2025,Semester 1,13
145,Science,UNIT_TEST_2,63.91,100.0,B,2024-2025,Semester 2,13
145,English,FINAL,63.69,100.0,B,2024-2025,Semester 2,13
145,Hindi,MID_TERM,70.81,100.0,B+,2024-2025,Semester 1,13
145,Social Studies,UNIT_TEST_1,75.25,100.0,B+,2024-2025,Semester 1,13
145,Computer Science,UNIT_TEST_1,85.29,100.0,A,2024-2025,Semester 1,13
145,Physical Education,FINAL,78.4,100.0,B+,2024-2025,Semester 2,13
146,Mathematics,MID_TERM,74.45,100.0,B+,2024-2025,Semester 1,13
146,Science,UNIT_TEST_2,80.52,100.0,A,2024-2025,Semester 2,13
146,English,UNIT_TEST_2,76.68,100.0,B+,2024-2025,Semester 2,13
146,Hindi,UNIT_TEST_2,73.36,100.0,B+,2024-2025,Semester 2,13
146,Social Studies,UNIT_TEST_1,83.56,100.0,A,2024-2025,Semester 1,13
146,Computer Science,UNIT_TEST_1,81.48,100.0,A,2024-2025,Semester 1,13
146,Physical Education,UNIT_TEST_2,76.79,100.0,B+,2024-2025,Semester 2,13
147,Mathematics,UNIT_TEST_2,71.46,100.0,B+,2024-2025,Semester 2,13
147,Science,UNIT_TEST_2,71.75,100.0,B+,2024-2025,Semester 2,13
147,English,FINAL,71.41,100.0,B+,2024-2025,Semester 2,13
147,Hindi,FINAL,76.03,100.0,B+,2024-2025,Semester 2,13
147,Social Studies,UNIT_TEST_2,81.62,100.0,A,2024-2025,Semester 2,13
147,Computer Science,FINAL,90.8,100.0,A+,2024-2025,Semester 2,13
147,Physical Education,UNIT_TEST_1,76.61,100.0,B+,2024-2025,Semester 1,13
148,Mathematics,UNIT_TEST_1,82.76,100.0,A,2024-2025,Semester 1,14
148,Mathematics,UNIT_TEST_1,72.57,100.0,B+,2023-2024,Semester 1,14
148,Science,MID_TERM,76.39,100.0,B+,2024-2025,Semester 1,14
148,Science,MID_TERM,71.17,100.0,B+,2023-2024,Semester 1,14
148,English,FINAL,80.72,100.0,A,2024-2025,Semester 2,14
148,English,FINAL,79.56,100.0,B+,2023-2024,Semester 2,14
148,Hindi,UNIT_TEST_1,73.96,100.0,B+,2024-2025,Semester 1,14
148,Hindi,UNIT_TEST_1,80.09,100.0,A,2023-2024,Semester 1,14
148,Social Studies,UNIT_TEST_1,72.85,100.0,B+,2024-2025,Semester 1,14
148,Social Studies,UNIT_TEST_1,73.39,100.0,B+,2023-2024,Semester 1,14
148,Computer Science,UNIT_TEST_2,77.03,100.0,B+,2024-2025,Semester 2,14
148,Computer Science,UNIT_TEST_2,70.55,100.0,B+,2023-2024,Semester 2,14
148,Physical Education,UNIT_TEST_2,71.88,100.0,B+,2024-2025,Semester 2,14
148,Physical Education,UNIT_TEST_2,80.34,100.0,A,2023-2024,Semester 2,14
149,Mathematics,FINAL,69.76,100.0,B,2024-2025,Semester 2,14
149,Science,UNIT_TEST_2,79.17,100.0,B+,2024-2025,Semester 2,14
149,English,UNIT_TEST_2,73.66,100.0,B+,2024-2025,Semester 2,14
149,Hindi,UNIT_TEST_1,72.95,100.0,B+,2024-2025,Semester 1,14
149,Social Studies,FINAL,74.12,100.0,B+,2024-2025,Semester 2,14
149,Computer Science,UNIT_TEST_2,82.5,100.0,A,2024-2025,Semester 2,14
149,Physical Education,UNIT_TEST_1,70.43,100.0,B+,2024-2025,Semester 1,14
150,Mathematics,UNIT_TEST_1,70.92,100.0,B+,2024-2025,Semester 1,14
150,Mathematics,UNIT_TEST_1,72.35,100.0,B+,2023-2024,Semester 1,14
150,Science,UNIT_TEST_2,83.12,100.0,A,2024-2025,Semester 2,14
150,Science,UNIT_TEST_2,70.16,100.0,B+,2023-2024,Semester 2,14
150,English,FINAL,61.83,100.0,B,2024-2025,Semester 2,14
150,English,FINAL,85.27,100.0,A,2023-2024,Semester 2,14
150,Hindi,FINAL,75.24,100.0,B+,2024-2025,Semester 2,14
150,Hindi,FINAL,72.4,100.0,B+,2023-2024,Semester 2,14
150,Social Studies,UNIT_TEST_2,71.67,100.0,B+,2024-2025,Semester 2,14
150,Social Studies,UNIT_TEST_2,78.88,100.0,B+,2023-2024,Semester 2,14
150,Computer Science,MID_TERM,78.41,100.0,B+,2024-2025,Semester 1,14
150,Computer Science,MID_TERM,82.41,100.0,A,2023-2024,Semester 1,14
150,Physical Education,UNIT_TEST_1,63.28,100.0,B,2024-2025,Semester 1,14
150,Physical Education,UNIT_TEST_1,69.04,100.0,B,2023-2024,Semester 1,14
151,Mathematics,UNIT_TEST_2,73.15,100.0,B+,2024-2025,Semester 2,14
151,Mathematics,UNIT_TEST_2,74.57,100.0,B+,2023-2024,Semester 2,14
151,Science,UNIT_TEST_2,72.42,100.0,B+,2024-2025,Semester 2,14
151,Science,UNIT_TEST_2,82.29,100.0,A,2023-2024,Semester 2,14
151,English,FINAL,71.73,100.0,B+,2024-2025,Semester 2,14
151,English,FINAL,68.37,100.0,B,2023-2024,Semester 2,14
151,Hindi,MID_TERM,77.54,100.0,B+,2024-2025,Semester 1,14
151,Hindi,MID_TERM,81.33,100.0,A,2023-2024,Semester 1,14
151,Social Studies,MID_TERM,75.03,100.0,B+,2024-2025,Semester 1,14
151,Social Studies,MID_TERM,71.37,100.0,B+,2023-2024,Semester 1,14
151,Computer Science,MID_TERM,70.24,100.0,B+,2024-2025,Semester 1,14
151,Computer Science,MID_TERM,95.66,100.0,A+,2023-2024,Semester 1,14
151,Physical Education,MID_TERM,83.83,100.0,A,2024-2025,Semester 1,14
151,Physical Education,MID_TERM,74.35,100.0,B+,2023-2024,Semester 1,14
152,Mathematics,UNIT_TEST_2,76.69,100.0,B+,2024-2025,Semester 2,14
152,Science,UNIT_TEST_1,75.12,100.0,B+,2024-2025,Semester 1,14
152,English,FINAL,67.01,100.0,B,2024-2025,Semester 2,14
152,Hindi,UNIT_TEST_2,59.02,100.0,C+,2024-2025,Semester 2,14
152,Social Studies,UNIT_TEST_2,61.95,100.0,B,2024-2025,Semester 2,14
152,Computer Science,MID_TERM,79.61,100.0,B+,2024-2025,Semester 1,14
152,Physical Education,UNIT_TEST_2,81.12,100.0,A,2024-2025,Semester 2,14
153,Mathematics,UNIT_TEST_2,75.3,100.0,B+,2024-2025,Semester 2,14
153,Science,FINAL,75.64,100.0,B+,2024-2025,Semester 2,14
153,English,UNIT_TEST_2,84.06,100.0,A,2024-2025,Semester 2,14
153,Hindi,UNIT_TEST_2,87.17,100.0,A,2024-2025,Semester 2,14
153,Social Studies,FINAL,84.69,100.0,A,2024-2025,Semester 2,14
153,Computer Science,MID_TERM,69.11,100.0,B,2024-2025,Semester 1,14
153,Physical Education,UNIT_TEST_1,82.96,100.0,A,2024-2025,Semester 1,14
154,Mathematics,MID_TERM,81.12,100.0,A,2024-2025,Semester 1,14
154,Science,UNIT_TEST_2,87.05,100.0,A,2024-2025,Semester 2,14
154,English,FINAL,64.32,100.0,B,2024-2025,Semester 2,14
154,Hindi,UNIT_TEST_2,77.68,100.0,B+,2024-2025,Semester 2,14
154,Social Studies,FINAL,91.64,100.0,A+,2024-2025,Semester 2,14
154,Computer Science,UNIT_TEST_2,89.9,100.0,A,2024-2025,Semester 2,14
154,Physical Education,UNIT_TEST_1,78.24,100.0,B+,2024-2025,Semester 1,14
155,Mathematics,UNIT_TEST_1,77.23,100.0,B+,2024-2025,Semester 1,14
155,Mathematics,UNIT_TEST_1,66.73,100.0,B,2023-2024,Semester 1,14
155,Science,FINAL,66.81,100.0,B,2024-2025,Semester 2,14
155,Science,FINAL,75.61,100.0,B+,2023-2024,Semester 2,14
155,English,MID_TERM,81.9,100.0,A,2024-2025,Semester 1,14
155,English,MID_TERM,81.57,100.0,A,2023-2024,Semester 1,14
155,Hindi,UNIT_TEST_2,71.86,100.0,B+,2024-2025,Semester 2,14
155,Hindi,UNIT_TEST_2,78.45,100.0,B+,2023-2024,Semester 2,14
155,Social Studies,UNIT_TEST_2,75.89,100.0,B+,2024-2025,Semester 2,14
155,Social Studies,UNIT_TEST_2,79.41,100.0,B+,2023-2024,Semester 2,14
155,Computer Science,FINAL,70.67,100.0,B+,2024-2025,Semester 2,14
155,Computer Science,FINAL,81.0,100.0,A,2023-2024,Semester 2,14
155,Physical Education,UNIT_TEST_2,88.56,100.0,A,2024-2025,Semester 2,14
155,Physical Education,UNIT_TEST_2,71.54,100.0,B+,2023-2024,Semester 2,14
156,Mathematics,FINAL,68.53,100.0,B,2024-2025,Semester 2,14
156,Mathematics,FINAL,65.66,100.0,B,2023-2024,Semester 2,14
156,Science,UNIT_TEST_2,74.09,100.0,B+,2024-2025,Semester 2,14
156,Science,UNIT_TEST_2,61.19,100.0,B,2023-2024,Semester 2,14
156,English,UNIT_TEST_1,76.42,100.0,B+,2024-2025,Semester 1,14
156,English,UNIT_TEST_1,76.86,100.0,B+,2023-2024,Semester 1,14
156,Hindi,FINAL,76.19,100.0,B+,2024-2025,Semester 2,14
156,Hindi,FINAL,73.52,100.0,B+,2023-2024,Semester 2,14
156,Social Studies,UNIT_TEST_2,66.36,100.0,B,2024-2025,Semester 2,14
156,Social Studies,UNIT_TEST_2,67.23,100.0,B,2023-2024,Semester 2,14
156,Computer Science,UNIT_TEST_1,92.71,100.0,A+,2024-2025,Semester 1,14
156,Computer Science,UNIT_TEST_1,68.93,100.0,B,2023-2024,Semester 1,14
156,Physical Education,UNIT_TEST_1,76.39,100.0,B+,2024-2025,Semester 1,14
156,Physical Education,UNIT_TEST_1,74.32,100.0,B+,2023-2024,Semester 1,14
157,Mathematics,UNIT_TEST_2,74.79,100.0,B+,2024-2025,Semester 2,14
157,Mathematics,UNIT_TEST_2,74.83,100.0,B+,2023-2024,Semester 2,14
157,Science,UNIT_TEST_1,77.41,100.0,B+,2024-2025,Semester 1,14
157,Science,UNIT_TEST_1,74.81,100.0,B+,2023-2024,Semester 1,14
157,English,UNIT_TEST_1,64.49,100.0,B,2024-2025,Semester 1,14
157,English,UNIT_TEST_1,73.09,100.0,B+,2023-2024,Semester 1,14
157,Hindi,MID_TERM,90.87,100.0,A+,2024-2025,Semester 1,14
157,Hindi,MID_TERM,77.4,100.0,B+,2023-2024,Semester 1,14
157,Social Studies,UNIT_TEST_1,82.05,100.0,A,2024-2025,Semester 1,14
157,Social Studies,UNIT_TEST_1,81.16,100.0,A,2023-2024,Semester 1,14
157,Computer Science,UNIT_TEST_1,83.93,100.0,A,2024-2025,Semester 1,14
157,Computer Science,UNIT_TEST_1,66.02,100.0,B,2023-2024,Semester 1,14
157,Physical Education,UNIT_TEST_2,61.16,100.0,B,2024-2025,Semester 2,14
157,Physical Education,UNIT_TEST_2,78.88,100.0,B+,2023-2024,Semester 2,14
158,Mathematics,UNIT_TEST_1,64.48,100.0,B,2024-2025,Semester 1,14
158,Mathematics,UNIT_TEST_1,77.62,100.0,B+,2023-2024,Semester 1,14
158,Science,MID_TERM,63.39,100.0,B,2024-2025,Semester 1,14
158,Science,MID_TERM,74.83,100.0,B+,2023-2024,Semester 1,14
158,English,MID_TERM,78.72,100.0,B+,2024-2025,Semester 1,14
158,English,MID_TERM,77.54,100.0,B+,2023-2024,Semester 1,14
158,Hindi,FINAL,79.96,100.0,B+,2024-2025,Semester 2,14
158,Hindi,FINAL,79.08,100.0,B+,2023-2024,Semester 2,14
158,Social Studies,UNIT_TEST_2,74.08,100.0,B+,2024-2025,Semester 2,14
158,Social Studies,UNIT_TEST_2,68.44,100.0,B,2023-2024,Semester 2,14
158,Computer Science,UNIT_TEST_2,66.91,100.0,B,2024-2025,Semester 2,14
158,Computer Science,UNIT_TEST_2,80.85,100.0,A,2023-2024,Semester 2,14
158,Physical Education,UNIT_TEST_2,67.59,100.0,B,2024-2025,Semester 2,14
158,Physical Education,UNIT_TEST_2,66.83,100.0,B,2023-2024,Semester 2,14
159,Mathematics,MID_TERM,88.17,100.0,A,2024-2025,Semester 1,15
159,Science,UNIT_TEST_2,78.65,100.0,B+,2024-2025,Semester 2,15
159,English,UNIT_TEST_2,78.83,100.0,B+,2024-2025,Semester 2,15
159,Hindi,UNIT_TEST_1,72.48,100.0,B+,2024-2025,Semester 1,15
159,Social Studies,FINAL,65.24,100.0,B,2024-2025,Semester 2,15
159,Computer Science,UNIT_TEST_1,80.27,100.0,A,2024-2025,Semester 1,15
159,Physical Education,UNIT_TEST_2,77.07,100.0,B+,2024-2025,Semester 2,15
160,Mathematics,UNIT_TEST_1,68.35,100.0,B,2024-2025,Semester 1,15
160,Mathematics,UNIT_TEST_1,77.47,100.0,B+,2023-2024,Semester 1,15
160,Science,UNIT_TEST_1,68.77,100.0,B,2024-2025,Semester 1,15
160,Science,UNIT_TEST_1,77.11,100.0,B+,2023-2024,Semester 1,15
160,English,MID_TERM,83.66,100.0,A,2024-2025,Semester 1,15
160,English,MID_TERM,75.16,100.0,B+,2023-2024,Semester 1,15
160,Hindi,UNIT_TEST_2,72.46,100.0,B+,2024-2025,Semester 2,15
160,Hindi,UNIT_TEST_2,57.42,100.0,C+,2023-2024,Semester 2,15
160,Social Studies,FINAL,83.88,100.0,A,2024-2025,Semester 2,15
160,Social Studies,FINAL,82.21,100.0,A,2023-2024,Semester 2,15
160,Computer Science,MID_TERM,62.81,100.0,B,2024-2025,Semester 1,15
160,Computer Science,MID_TERM,76.76,100.0,B+,2023-2024,Semester 1,15
160,Physical Education,UNIT_TEST_1,71.4,100.0,B+,2024-2025,Semester 1,15
160,Physical Education,UNIT_TEST_1,68.05,100.0,B,2023-2024,Semester 1,15
161,Mathematics,UNIT_TEST_1,72.69,100.0,B+,2024-2025,Semester 1,15
161,Mathematics,UNIT_TEST_1,67.69,100.0,B,2023-2024,Semester 1,15
161,Science,UNIT_TEST_1,53.5,100.0,C+,2024-2025,Semester 1,15
161,Science,UNIT_TEST_1,79.41,100.0,B+,2023-2024,Semester 1,15
161,English,UNIT_TEST_1,78.48,100.0,B+,2024-2025,Semester 1,15
161,English,UNIT_TEST_1,59.13,100.0,C+,2023-2024,Semester 1,15
161,Hindi,FINAL,71.58,100.0,B+,2024-2025,Semester 2,15
161,Hindi,FINAL,93.6,100.0,A+,2023-2024,Semester 2,15
161,Social Studies,UNIT_TEST_2,81.59,100.0,A,2024-2025,Semester 2,15
161,Social Studies,UNIT_TEST_2,91.21,100.0,A+,2023-2024,Semester 2,15
161,Computer Science,UNIT_TEST_2,65.09,100.0,B,2024-2025,Semester 2,15
161,Computer Science,UNIT_TEST_2,86.83,100.0,A,2023-2024,Semester 2,15
161,Physical Education,UNIT_TEST_2,88.46,100.0,A,2024-2025,Semester 2,15
161,Physical Education,UNIT_TEST_2,73.31,100.0,B+,2023-2024,Semester 2,15
162,Mathematics,UNIT_TEST_2,65.96,100.0,B,2024-2025,Semester 2,15
162,Mathematics,UNIT_TEST_2,81.1,100.0,A,2023-2024,Semester 2,15
162,Science,FINAL,82.19,100.0,A,2024-2025,Semester 2,15
162,Science,FINAL,78.28,100.0,B+,2023-2024,Semester 2,15
162,English,UNIT_TEST_1,66.17,100.0,B,2024-2025,Semester 1,15
162,English,UNIT_TEST_1,77.35,100.0,B+,2023-2024,Semester 1,15
162,Hindi,FINAL,73.69,100.0,B+,2024-2025,Semester 2,15
162,Hindi,FINAL,84.2,100.0,A,2023-2024,Semester 2,15
162,Social Studies,FINAL,84.04,100.0,A,2024-2025,Semester 2,15
162,Social Studies,FINAL,79.52,100.0,B+,2023-2024,Semester 2,15
162,Computer Science,MID_TERM,80.38,100.0,A,2024-2025,Semester 1,15
162,Computer Science,MID_TERM,80.48,100.0,A,2023-2024,Semester 1,15
162,Physical Education,UNIT_TEST_1,80.06,100.0,A,2024-2025,Semester 1,15
162,Physical Education,UNIT_TEST_1,72.85,100.0,B+,2023-2024,Semester 1,15
163,Mathematics,MID_TERM,71.01,100.0,B+,2024-2025,Semester 1,15
163,Mathematics,MID_TERM,84.56,100.0,A,2023-2024,Semester 1,15
163,Science,UNIT_TEST_1,67.98,100.0,B,2024-2025,Semester 1,15
163,Science,UNIT_TEST_1,65.16,100.0,B,2023-2024,Semester 1,15
163,English,UNIT_TEST_2,85.99,100.0,A,2024-2025,Semester 2,15
163,English,UNIT_TEST_2,63.68,100.0,B,2023-2024,Semester 2,15
163,Hindi,UNIT_TEST_1,68.72,100.0,B,2024-2025,Semester 1,15
163,Hindi,UNIT_TEST_1,73.02,100.0,B+,2023-2024,Semester 1,15
163,Social Studies,UNIT_TEST_2,75.57,100.0,B+,2024-2025,Semester 2,15
163,Social Studies,UNIT_TEST_2,85.32,100.0,A,2023-2024,Semester 2,15
163,Computer Science,MID_TERM,60.61,100.0,B,2024-2025,Semester 1,15
163,Computer Science,MID_TERM,85.47,100.0,A,2023-2024,Semester 1,15
163,Physical Education,FINAL,83.37,100.0,A,2024-2025,Semester 2,15
163,Physical Education,FINAL,64.34,100.0,B,2023-2024,Semester 2,15
164,Mathematics,FINAL,82.44,100.0,A,2024-2025,Semester 2,15
164,Science,UNIT_TEST_2,77.33,100.0,B+,2024-2025,Semester 2,15
164,English,MID_TERM,83.35,100.0,A,2024-2025,Semester 1,15
164,Hindi,MID_TERM,60.17,100.0,B,2024-2025,Semester 1,15
164,Social Studies,MID_TERM,74.1,100.0,B+,2024-2025,Semester 1,15
164,Computer Science,MID_TERM,91.11,100.0,A+,2024-2025,Semester 1,15
164,Physical Education,FINAL,86.26,100.0,A,2024-2025,Semester 2,15
165,Mathematics,UNIT_TEST_1,68.92,100.0,B,2024-2025,Semester 1,15
165,Science,UNIT_TEST_2,86.1,100.0,A,2024-2025,Semester 2,15
165,English,UNIT_TEST_1,76.94,100.0,B+,2024-2025,Semester 1,15
165,Hindi,UNIT_TEST_2,80.32,100.0,A,2024-2025,Semester 2,15
165,Social Studies,MID_TERM,61.81,100.0,B,2024-2025,Semester 1,15
165,Computer Science,UNIT_TEST_2,79.97,100.0,B+,2024-2025,Semester 2,15
165,Physical Education,UNIT_TEST_2,77.3,100.0,B+,2024-2025,Semester 2,15
166,Mathematics,FINAL,69.94,100.0,B,2024-2025,Semester 2,15
166,Science,UNIT_TEST_2,76.25,100.0,B+,2024-2025,Semester 2,15
166,English,UNIT_TEST_1,63.8,100.0,B,2024-2025,Semester 1,15
166,Hindi,FINAL,63.7,100.0,B,2024-2025,Semester 2,15
166,Social Studies,UNIT_TEST_2,72.99,100.0,B+,2024-2025,Semester 2,15
166,Computer Science,MID_TERM,67.89,100.0,B,2024-2025,Semester 1,15
166,Physical Education,UNIT_TEST_1,81.43,100.0,A,2024-2025,Semester 1,15
167,Mathematics,MID_TERM,81.12,100.0,A,2024-2025,Semester 1,15
167,Mathematics,MID_TERM,62.02,100.0,B,2023-2024,Semester 1,15
167,Science,FINAL,80.52,100.0,A,2024-2025,Semester 2,15
167,Science,FINAL,76.45,100.0,B+,2023-2024,Semester 2,15
167,English,FINAL,69.15,100.0,B,2024-2025,Semester 2,15
167,English,FINAL,74.32,100.0,B+,2023-2024,Semester 2,15
167,Hindi,MID_TERM,83.96,100.0,A,2024-2025,Semester 1,15
167,Hindi,MID_TERM,81.09,100.0,A,2023-2024,Semester 1,15
167,Social Studies,UNIT_TEST_1,74.16,100.0,B+,2024-2025,Semester 1,15
167,Social Studies,UNIT_TEST_1,67.56,100.0,B,2023-2024,Semester 1,15
167,Computer Science,FINAL,89.92,100.0,A,2024-2025,Semester 2,15
167,Computer Science,FINAL,86.61,100.0,A,2023-2024,Semester 2,15
167,Physical Education,UNIT_TEST_2,83.57,100.0,A,2024-2025,Semester 2,15
167,Physical Education,UNIT_TEST_2,75.97,100.0,B+,2023-2024,Semester 2,15
168,Mathematics,FINAL,80.92,100.0,A,2024-2025,Semester 2,15
168,Mathematics,FINAL,76.82,100.0,B+,2023-2024,Semester 2,15
168,Science,MID_TERM,64.1,100.0,B,2024-2025,Semester 1,15
168,Science,MID_TERM,80.68,100.0,A,2023-2024,Semester 1,15
168,English,UNIT_TEST_2,76.06,100.0,B+,2024-2025,Semester 2,15
168,English,UNIT_TEST_2,77.43,100.0,B+,2023-2024,Semester 2,15
168,Hindi,MID_TERM,52.47,100.0,C+,2024-2025,Semester 1,15
168,Hindi,MID_TERM,67.31,100.0,B,2023-2024,Semester 1,15
168,Social Studies,UNIT_TEST_1,81.33,100.0,A,2024-2025,Semester 1,15
168,Social Studies,UNIT_TEST_1,68.46,100.0,B,2023-2024,Semester 1,15
168,Computer Science,UNIT_TEST_2,70.68,100.0,B+,2024-2025,Semester 2,15
168,Computer Science,UNIT_TEST_2,56.9,100.0,C+,2023-2024,Semester 2,15
168,Physical Education,UNIT_TEST_2,65.49,100.0,B,2024-2025,Semester 2,15
168,Physical Education,UNIT_TEST_2,88.0,100.0,A,2023-2024,Semester 2,15
169,Mathematics,FINAL,70.29,100.0,B+,2024-2025,Semester 2,15
169,Mathematics,FINAL,87.81,100.0,A,2023-2024,Semester 2,15
169,Science,UNIT_TEST_1,88.84,100.0,A,2024-2025,Semester 1,15
169,Science,UNIT_TEST_1,84.92,100.0,A,2023-2024,Semester 1,15
169,English,UNIT_TEST_2,86.36,100.0,A,2024-2025,Semester 2,15
169,English,UNIT_TEST_2,84.01,100.0,A,2023-2024,Semester 2,15
169,Hindi,FINAL,70.32,100.0,B+,2024-2025,Semester 2,15
169,Hindi,FINAL,57.69,100.0,C+,2023-2024,Semester 2,15
169,Social Studies,UNIT_TEST_2,73.93,100.0,B+,2024-2025,Semester 2,15
169,Social Studies,UNIT_TEST_2,74.96,100.0,B+,2023-2024,Semester 2,15
169,Computer Science,MID_TERM,97.27,100.0,A+,2024-2025,Semester 1,15
169,Computer Science,MID_TERM,85.15,100.0,A,2023-2024,Semester 1,15
169,Physical Education,MID_TERM,67.27,100.0,B,2024-2025,Semester 1,15
169,Physical Education,MID_TERM,63.94,100.0,B,2023-2024,Semester 1,15
170,Mathematics,FINAL,86.22,100.0,A,2024-2025,Semester 2,16
170,Mathematics,FINAL,80.46,100.0,A,2023-2024,Semester 2,16
170,Science,UNIT_TEST_1,74.16,100.0,B+,2024-2025,Semester 1,16
170,Science,UNIT_TEST_1,68.08,100.0,B,2023-2024,Semester 1,16
170,English,UNIT_TEST_1,72.83,100.0,B+,2024-2025,Semester 1,16
170,English,UNIT_TEST_1,70.87,100.0,B+,2023-2024,Semester 1,16
170,Hindi,UNIT_TEST_1,63.05,100.0,B,2024-2025,Semester 1,16
170,Hindi,UNIT_TEST_1,69.92,100.0,B,2023-2024,Semester 1,16
170,Social Studies,MID_TERM,85.24,100.0,A,2024-2025,Semester 1,16
170,Social Studies,MID_TERM,74.84,100.0,B+,2023-2024,Semester 1,16
170,Computer Science,MID_TERM,76.26,100.0,B+,2024-2025,Semester 1,16
170,Computer Science,MID_TERM,66.69,100.0,B,2023-2024,Semester 1,16
170,Physical Education,MID_TERM,72.44,100.0,B+,2024-2025,Semester 1,16
170,Physical Education,MID_TERM,78.14,100.0,B+,2023-2024,Semester 1,16
171,Mathematics,MID_TERM,71.17,100.0,B+,2024-2025,Semester 1,16
